 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"320405 Pedro Canário";124;124;43382,06;36562,54;-;-;6819,52;-;-;349,86;349,86;156;1,3;-;-
"320410 Pinheiros";58;58;27585,40;24060,58;-;-;3524,82;-;-;475,61;475,61;221;3,8;-;-
"320435 Rio Bananal";16;16;6479,24;5661,68;-;-;817,56;-;-;404,95;404,95;61;3,8;1;6,25
"320450 Santa Leopoldina";93;93;52383,50;19370,48;-;-;33013,02;-;-;563,26;563,26;111;1,2;-;-
"320455 Santa Maria de Jetibá";141;141;63827,21;43310,18;-;-;20517,03;-;-;452,68;452,68;292;2,1;1;0,71
"320460 Santa Teresa";290;290;310028,29;248249,95;-;-;61778,34;-;-;1069,06;1069,06;1033;3,6;17;5,86
"320470 São Gabriel da Palha";34;34;21904,33;18386,93;-;-;3517,40;-;-;644,24;644,24;132;3,9;2;5,88
"320480 São José do Calçado";139;139;221204,71;185470,44;-;-;35734,27;-;-;1591,40;1591,40;940;6,8;13;9,35
"320490 São Mateus";1265;1265;992685,75;805951,48;-;-;186734,27;-;-;784,73;784,73;4514;3,6;57;4,51
"320500 Serra";1864;1864;9378248,46;8041046,70;-;-;1337201,76;-;-;5031,25;5031,25;17911;9,6;352;18,88
"320503 Vargem Alta";30;30;10627,86;9096,40;-;-;1531,46;-;-;354,26;354,26;109;3,6;3;10,00
"320506 Venda Nova do Imigrante";155;155;209561,69;169375,85;-;-;40185,84;-;-;1352,01;1352,01;699;4,5;14;9,03
"320520 Vila Velha";2515;2515;5325150,27;4371625,06;-;-;953525,21;-;-;2117,36;2117,36;14455;5,7;147;5,84
"320530 Vitória";4189;4189;8682766,84;7232434,52;-;-;1450332,32;-;-;2072,75;2072,75;24452;5,8;247;5,90
"330010 Angra dos Reis";656;656;680976,00;551433,14;-;-;129542,86;-;-;1038,07;1038,07;4662;7,1;12;1,83
"330015 Aperibé";67;67;40957,49;32557,35;-;-;8400,14;-;-;611,31;611,31;273;4,1;3;4,48
"330020 Araruama";287;287;397207,41;319515,90;-;-;77691,51;-;-;1384,00;1384,00;2002;7,0;27;9,41
"330022 Areal";12;12;11703,06;9520,72;-;-;2182,34;-;-;975,25;975,25;55;4,6;-;-
"330023 Armação dos Búzios";231;231;133416,84;102583,42;-;-;30833,42;-;-;577,56;577,56;1113;4,8;19;8,23
"330025 Arraial do Cabo";209;209;117690,30;96270,90;-;-;21419,40;-;-;563,11;563,11;901;4,3;16;7,66
"330030 Barra do Piraí";426;426;463829,13;392280,18;-;-;71548,95;-;-;1088,80;1088,80;4834;11,3;43;10,09
"330040 Barra Mansa";1066;1066;2041114,34;1676556,63;-;-;364557,71;-;-;1914,74;1914,74;4833;4,5;101;9,47
"330045 Belford Roxo";1255;1255;1252744,79;1094115,70;-;-;158629,09;-;-;998,20;998,20;5728;4,6;55;4,38
"330050 Bom Jardim";140;140;85871,83;67596,16;-;-;18275,67;-;-;613,37;613,37;630;4,5;11;7,86
"330060 Bom Jesus do Itabapoana";336;336;1817808,62;1547671,48;-;-;270137,14;-;-;5410,14;5410,14;2063;6,1;57;16,96
"330070 Cabo Frio";737;737;1054733,55;847013,38;-;-;207720,17;-;-;1431,12;1431,12;3267;4,4;50;6,78
"330080 Cachoeiras de Macacu";213;213;145349,28;113989,99;-;-;31359,29;-;-;682,39;682,39;1271;6,0;22;10,33
"330090 Cambuci";59;59;35549,13;30989,70;-;-;4559,43;-;-;602,53;602,53;216;3,7;4;6,78
"330100 Campos dos Goytacazes";2176;2281;4924222,02;4079758,79;-;-;844463,23;-;-;2158,80;2262,97;18597;8,5;212;9,74
"330110 Cantagalo";144;144;96529,96;77601,22;-;-;18928,74;-;-;670,35;670,35;513;3,6;11;7,64
"330120 Carmo";94;94;81277,74;64795,09;-;-;16482,65;-;-;864,66;864,66;404;4,3;11;11,70
"330130 Casimiro de Abreu";228;228;167017,78;131573,86;-;-;35443,92;-;-;732,53;732,53;1144;5,0;29;12,72
"330140 Conceição de Macabu";27;27;22669,70;18482,30;-;-;4187,40;-;-;839,62;839,62;256;9,5;6;22,22
"330150 Cordeiro";83;83;89298,90;74435,26;-;-;14863,64;-;-;1075,89;1075,89;394;4,7;13;15,66
"330160 Duas Barras";35;35;33644,60;27681,44;-;-;5963,16;-;-;961,27;961,27;126;3,6;3;8,57
"330170 Duque de Caxias";5336;5336;8523021,36;6997863,06;9170,45;-;1511849,06;-;-;1597,27;1597,27;24450;4,6;515;9,65
"330180 Engenheiro Paulo de Frontin";40;40;41058,34;33485,00;-;-;7573,34;-;-;1026,46;1026,46;221;5,5;4;10,00
"330185 Guapimirim";171;171;135598,02;112667,03;-;-;22930,99;-;-;792,97;792,97;852;5,0;20;11,70
"330190 Itaboraí";641;641;489646,76;398627,68;-;-;91019,08;-;-;763,88;763,88;5377;8,4;159;24,80
"330200 Itaguaí";342;342;233686,85;177302,69;-;-;56384,16;-;-;683,29;683,29;1815;5,3;28;8,19
"330210 Itaocara";78;78;62206,13;54257,69;-;-;7948,44;-;-;797,51;797,51;470;6,0;13;16,67
"330220 Itaperuna";863;948;3383447,04;2826875,57;-;-;556571,47;-;-;3569,04;3920,56;6633;7,7;53;6,14
"330225 Itatiaia";53;53;18754,14;13555,61;-;-;5198,53;-;-;353,85;353,85;165;3,1;1;1,89
"330230 Laje do Muriaé";3;3;781,68;668,09;-;-;113,59;-;-;260,56;260,56;13;4,3;-;-
"330240 Macaé";721;721;1135380,92;929671,11;-;-;205709,81;-;-;1574,73;1574,73;4747;6,6;42;5,83
"330250 Magé";446;446;753446,17;627298,15;-;-;126148,02;-;-;1689,34;1689,34;1830;4,1;30;6,73
"330260 Mangaratiba";160;160;83905,61;62888,85;-;-;21016,76;-;-;524,41;524,41;595;3,7;16;10,00
"330270 Maricá";749;749;1947054,15;1644685,32;-;-;302368,83;-;-;2599,54;2599,54;4268;5,7;108;14,42
"330280 Mendes";53;53;37277,55;31079,01;-;-;6198,54;-;-;703,35;703,35;178;3,4;6;11,32
"330285 Mesquita";675;675;403920,66;233210,69;-;-;170709,97;-;-;598,40;598,40;2300;3,4;-;-
"330290 Miguel Pereira";278;278;175497,77;137812,25;-;-;37685,52;-;-;631,29;631,29;1040;3,7;34;12,23
"330300 Miracema";149;149;276165,13;229357,20;-;-;46807,93;-;-;1853,46;1853,46;553;3,7;17;11,41
"330310 Natividade";45;45;30606,51;23152,91;-;-;7453,60;-;-;680,14;680,14;160;3,6;2;4,44
"330320 Nilópolis";264;264;355039,50;291336,13;-;-;63703,37;-;-;1344,85;1344,85;1648;6,2;48;18,18
"330330 Niterói";2489;2659;3613531,19;2992188,83;-;-;621342,36;-;-;1358,98;1451,80;22795;9,2;271;10,89
"330340 Nova Friburgo";502;653;1105254,46;923953,88;-;-;181300,58;-;-;1692,58;2201,70;7894;15,7;46;9,16
"330350 Nova Iguaçu";2131;2131;2035427,01;1547150,82;-;-;488276,19;-;-;955,15;955,15;13028;6,1;250;11,73
"330360 Paracambi";147;147;103986,77;81044,12;-;-;22942,65;-;-;707,39;707,39;635;4,3;20;13,61
"330370 Paraíba do Sul";374;374;553943,58;479968,62;-;-;73974,96;-;-;1481,13;1481,13;1756;4,7;10;2,67
"330380 Paraty";180;180;112629,36;84733,50;-;-;27895,86;-;-;625,72;625,72;910;5,1;9;5,00
"330390 Petrópolis";1253;1683;3952976,92;3433781,21;-;-;519195,71;-;-;2348,77;3154,81;21920;17,5;72;5,75
"330395 Pinheiral";89;89;49639,54;37299,18;-;-;12340,36;-;-;557,75;557,75;245;2,8;5;5,62
"330400 Piraí";139;139;90919,90;69814,84;-;-;21105,06;-;-;654,10;654,10;448;3,2;10;7,19
"330411 Porto Real";77;77;97044,69;78298,64;-;-;18746,05;-;-;1260,32;1260,32;445;5,8;6;7,79
"330412 Quatis";56;56;29238,86;24291,93;-;-;4946,93;-;-;522,12;522,12;245;4,4;3;5,36
"330414 Queimados";406;406;370331,90;320419,63;-;-;49912,27;-;-;912,15;912,15;1292;3,2;1;0,25
"330415 Quissamã";147;147;469032,66;398817,57;-;-;70215,09;-;-;3190,70;3190,70;1272;8,7;25;17,01
"330420 Resende";701;701;773044,92;636155,16;-;-;136889,76;-;-;1102,77;1102,77;3530;5,0;78;11,13
"330430 Rio Bonito";397;397;948342,19;764913,98;-;-;183428,21;-;-;2388,77;2388,77;1780;4,5;31;7,81
"330440 Rio Claro";31;31;27096,40;22222,87;-;-;4873,53;-;-;874,08;874,08;146;4,7;4;12,90
"330450 Rio das Flores";37;37;31743,07;26568,60;-;-;5174,47;-;-;857,92;857,92;167;4,5;3;8,11
"330452 Rio das Ostras";355;355;237527,57;172812,58;-;-;64714,99;-;-;669,09;669,09;1585;4,5;14;3,94
"330455 Rio de Janeiro";18951;19232;34033501,34;27683878,94;-;-;6349622,40;-;-;1769,63;1795,87;152423;8,0;1939;10,23
"330460 Santa Maria Madalena";55;55;28392,97;21716,43;-;-;6676,54;-;-;516,24;516,24;219;4,0;-;-
"330470 Santo Antônio de Pádua";236;236;148884,56;124081,35;-;-;24803,21;-;-;630,87;630,87;943;4,0;11;4,66
"330480 São Fidélis";157;157;254650,21;215135,32;-;-;39514,89;-;-;1621,98;1621,98;1168;7,4;22;14,01
"330475 São Francisco de Itabapoana";31;31;23876,29;21267,37;-;-;2608,92;-;-;770,20;770,20;206;6,6;4;12,90
"330490 São Gonçalo";2812;2910;4222677,76;3470137,42;-;-;752540,34;-;-;1451,09;1501,66;17880;6,4;384;13,66
"330500 São João da Barra";228;228;211881,26;178641,02;-;-;33240,24;-;-;929,30;929,30;1637;7,2;36;15,79
"330510 São João de Meriti";801;801;1367008,66;995141,18;-;-;371867,48;-;-;1706,63;1706,63;4723;5,9;23;2,87
"330515 São José do Vale do Rio Preto";113;113;88393,52;70884,08;-;-;17509,44;-;-;782,24;782,24;446;3,9;10;8,85
"330520 São Pedro da Aldeia";145;145;86910,51;58394,30;-;-;28516,21;-;-;599,38;599,38;250;1,7;-;-
"330530 São Sebastião do Alto";75;75;31136,83;24591,74;-;-;6545,09;-;-;415,16;415,16;264;3,5;5;6,67
"330550 Saquarema";248;248;153702,99;120585,19;-;-;33117,80;-;-;619,77;619,77;1382;5,6;24;9,68
"330555 Seropédica";99;99;66842,08;44239,81;-;-;22602,27;-;-;675,17;675,17;406;4,1;2;2,02
"330560 Silva Jardim";44;44;24123,08;20210,42;-;-;3912,66;-;-;548,25;548,25;284;6,5;10;22,73
"330570 Sumidouro";55;55;37118,30;30242,53;-;-;6875,77;-;-;674,88;674,88;217;3,9;4;7,27
"330580 Teresópolis";737;749;1500662,46;1242207,50;-;-;258454,96;-;-;2003,55;2036,18;4744;6,4;55;7,46
"330590 Trajano de Moraes";50;50;31404,19;25788,01;-;-;5616,18;-;-;628,08;628,08;142;2,8;6;12,00
"330600 Três Rios";491;532;1047695,52;884223,28;-;-;163472,24;-;-;1969,35;2133,80;3625;7,4;52;10,59
"330610 Valença";570;570;866384,63;720988,51;-;-;145396,12;-;-;1519,97;1519,97;3528;6,2;42;7,37
"330615 Varre-Sai";17;17;10064,62;8757,28;-;-;1307,34;-;-;592,04;592,04;101;5,9;-;-
"330620 Vassouras";337;358;1252972,49;1059069,32;-;-;193903,17;-;-;3499,92;3718,02;2677;7,9;28;8,31
"330630 Volta Redonda";1553;1553;2490250,51;2066428,25;-;-;423822,26;-;-;1603,51;1603,51;11730;7,6;327;21,06
"350010 Adamantina";337;375;489345,75;416622,63;-;-;72723,12;-;-;1304,92;1452,06;3854;11,4;32;9,50
"350050 Águas de Lindóia";116;116;44148,61;33450,25;-;-;10698,36;-;-;380,59;380,59;243;2,1;6;5,17
"350070 Agudos";86;86;43152,69;28518,07;-;-;14634,62;-;-;501,78;501,78;170;2,0;2;2,33
"350100 Altinópolis";90;90;29713,97;24672,30;-;-;5041,67;-;-;330,16;330,16;166;1,8;6;6,67
"350110 Alto Alegre";5;5;1616,67;1383,94;-;-;232,73;-;-;323,33;323,33;24;4,8;-;-
"350130 Álvares Machado";12;12;8736,67;7351,30;-;-;1385,37;-;-;728,06;728,06;46;3,8;4;33,33
"350160 Americana";589;681;817659,47;689246,63;-;-;128412,84;-;-;1200,67;1388,22;6337;10,8;65;11,04
"350170 Américo Brasiliense";495;543;520418,31;400866,62;-;-;119551,69;-;-;958,41;1051,35;2873;5,8;15;3,03
"350190 Amparo";293;430;713672,04;603933,83;-;-;109738,21;-;-;1659,70;2435,74;5224;17,8;21;7,17
"350210 Andradina";222;222;158381,99;129442,18;-;-;28939,81;-;-;713,43;713,43;649;2,9;20;9,01
"350220 Angatuba";97;97;68898,33;51475,58;-;-;17422,75;-;-;710,29;710,29;285;2,9;9;9,28
"350250 Aparecida";358;358;431997,87;354859,57;-;-;77138,30;-;-;1206,70;1206,70;1366;3,8;21;5,87
"350260 Aparecida d'Oeste";4;4;1389,15;1232,30;-;-;156,85;-;-;347,29;347,29;11;2,8;1;25,00
"350270 Apiaí";175;175;144248,27;109832,83;-;-;34415,44;-;-;824,28;824,28;654;3,7;19;10,86
"350280 Araçatuba";948;1008;3311682,09;2798829,11;-;-;512852,98;-;-;3285,40;3493,34;8007;8,4;136;14,35
"350320 Araraquara";1436;1449;2612671,55;2146874,42;-;-;465797,13;-;-;1803,09;1819,41;6643;4,6;82;5,71
"350330 Araras";522;646;1284420,29;1086149,61;-;-;198270,68;-;-;1988,27;2460,58;6827;13,1;39;7,47
"350340 Arealva";14;14;4512,09;3919,06;-;-;593,03;-;-;322,29;322,29;48;3,4;-;-
"350390 Arujá";129;129;74117,27;54143,35;-;-;19973,92;-;-;574,55;574,55;511;4,0;3;2,33
"350400 Assis";546;546;1494682,73;1247488,07;-;-;247194,66;-;-;2737,51;2737,51;2861;5,2;41;7,51
"350410 Atibaia";304;304;124898,76;85161,15;-;-;39737,61;-;-;410,85;410,85;1206;4,0;16;5,26
"350420 Auriflama";85;85;59274,18;44105,66;-;-;15168,52;-;-;697,34;697,34;215;2,5;2;2,35
"350450 Avaré";383;383;608062,48;489400,55;-;-;118661,93;-;-;1587,63;1587,63;1472;3,8;22;5,74
"350490 Bananal";3;3;1513,81;1237,85;-;-;275,96;-;-;504,60;504,60;10;3,3;-;-
"350520 Bariri";137;137;85292,32;67327,62;-;-;17964,70;-;-;622,57;622,57;375;2,7;11;8,03
"350530 Barra Bonita";144;144;115546,43;94923,74;-;-;20622,69;-;-;802,41;802,41;702;4,9;14;9,72
"350550 Barretos";2420;2460;6320286,52;5193688,55;-;-;1126597,97;-;-;2569,22;2611,69;11923;4,9;212;8,76
"350570 Barueri";2607;2607;2640793,40;2140669,14;-;-;500124,26;-;-;1012,96;1012,96;11186;4,3;199;7,63
"350580 Bastos";67;67;31768,72;25675,47;-;-;6093,25;-;-;474,16;474,16;203;3,0;1;1,49
"350590 Batatais";302;312;407413,37;342519,84;-;-;64893,53;-;-;1305,81;1349,05;1333;4,4;24;7,95
"350600 Bauru";2456;2458;5513589,08;4647588,58;-;-;866000,50;-;-;2243,12;2244,95;14955;6,1;179;7,29
"350610 Bebedouro";352;352;403703,96;321461,28;-;-;82242,68;-;-;1146,89;1146,89;1956;5,6;60;17,05
"350630 Bernardino de Campos";66;66;77768,13;62460,99;-;-;15307,14;-;-;1178,30;1178,30;514;7,8;3;4,55
"350635 Bertioga";214;214;108664,99;79502,61;-;-;29162,38;-;-;507,78;507,78;749;3,5;8;3,74
"350640 Bilac";12;12;5425,66;4432,69;-;-;992,97;-;-;452,14;452,14;25;2,1;-;-
"350650 Birigui";309;309;489436,73;398224,07;-;-;91212,66;-;-;1583,94;1583,94;1192;3,9;39;12,62
"350680 Bocaina";15;15;18105,10;14673,25;-;-;3431,85;-;-;1207,01;1207,01;86;5,7;1;6,67
"350700 Boituva";191;191;125792,67;94532,50;-;-;31260,17;-;-;658,60;658,60;766;4,0;17;8,90
"350710 Bom Jesus dos Perdões";18;18;7280,21;6215,57;-;-;1064,64;-;-;404,46;404,46;81;4,5;3;16,67
"350740 Borborema";52;52;26342,26;20577,03;-;-;5765,23;-;-;506,58;506,58;174;3,3;2;3,85
"350750 Botucatu";2053;2073;5623624,03;4685136,55;-;-;938487,48;-;-;2712,79;2739,22;12303;6,0;150;7,31
"350760 Bragança Paulista";1280;1280;2317795,37;1916788,86;-;-;401006,51;-;-;1810,78;1810,78;4888;3,8;106;8,28
"350790 Brotas";69;69;40685,99;31428,85;-;-;9257,14;-;-;589,65;589,65;270;3,9;4;5,80
"350810 Buritama";50;50;41932,91;33678,09;-;-;8254,82;-;-;838,66;838,66;181;3,6;3;6,00
"350840 Cabreúva";32;32;16885,88;10444,88;-;-;6441,00;-;-;527,68;527,68;76;2,4;-;-
"350850 Caçapava";222;222;169434,64;135126,47;-;-;34308,17;-;-;763,22;763,22;669;3,0;28;12,61
"350860 Cachoeira Paulista";51;51;26472,84;22116,68;-;-;4356,16;-;-;519,08;519,08;189;3,7;5;9,80
"350870 Caconde";106;146;139294,00;121529,70;-;-;17764,30;-;-;954,07;1314,09;1504;14,2;4;3,77
"350880 Cafelândia";68;68;47380,81;36866,39;-;-;10514,42;-;-;696,78;696,78;217;3,2;4;5,88
"350900 Caieiras";335;335;186631,99;114424,98;-;-;72207,01;-;-;557,11;557,11;988;2,9;4;1,19
"350920 Cajamar";104;104;44207,04;35677,48;-;-;8529,56;-;-;425,07;425,07;533;5,1;12;11,54
"350930 Cajobi";37;37;24927,66;19487,59;-;-;5440,07;-;-;673,72;673,72;71;1,9;-;-
"350940 Cajuru";190;190;125118,18;98472,97;-;-;26645,21;-;-;658,52;658,52;665;3,5;10;5,26
"350950 Campinas";5588;5588;14567874,38;11890802,70;-;-;2677071,68;-;-;2606,99;2606,99;34325;6,1;348;6,23
"350960 Campo Limpo Paulista";195;195;138191,96;103337,27;-;-;34854,69;-;-;708,68;708,68;724;3,7;22;11,28
"350970 Campos do Jordão";196;303;376131,02;275558,97;-;-;100572,05;-;-;1241,36;1919,04;3753;19,1;12;6,12
"351000 Cândido Mota";103;103;62536,51;50541,10;-;-;11995,41;-;-;607,15;607,15;342;3,3;7;6,80
"351020 Capão Bonito";163;163;96220,06;70129,89;-;-;26090,17;-;-;590,31;590,31;431;2,6;10;6,13
"351040 Capivari";159;159;103754,58;82012,36;-;-;21742,22;-;-;652,54;652,54;492;3,1;14;8,81
"351050 Caraguatatuba";1201;1201;2131962,10;1772559,92;-;-;359402,18;-;-;1775,16;1775,16;4967;4,1;99;8,24
"351060 Carapicuíba";1293;1293;1283056,99;1002698,20;-;-;280358,79;-;-;992,31;992,31;5472;4,2;53;4,10
"351070 Cardoso";20;20;5495,79;4557,78;-;-;938,01;-;-;274,79;274,79;40;2,0;-;-
"351080 Casa Branca";135;278;247803,21;213729,12;244,82;-;33693,37;-;-;891,38;1835,58;4820;35,7;11;8,15
"351100 Castilho";20;20;5749,41;4958,74;-;-;790,67;-;-;287,47;287,47;77;3,9;1;5,00
"351110 Catanduva";1205;1285;3366980,08;2794376,24;-;-;572603,84;-;-;2620,22;2794,17;9957;8,3;108;8,96
"351140 Cerqueira César";97;97;45995,79;37331,21;-;-;8664,58;-;-;474,18;474,18;318;3,3;8;8,25
"351150 Cerquilho";78;78;71195,00;58265,32;-;-;12929,68;-;-;912,76;912,76;459;5,9;6;7,69
"351160 Cesário Lange";34;34;33648,56;27030,26;-;-;6618,30;-;-;989,66;989,66;117;3,4;2;5,88
"351170 Charqueada";17;17;7872,03;6695,95;-;-;1176,08;-;-;463,06;463,06;62;3,6;2;11,76
"355720 Chavantes";92;92;63181,66;51606,89;-;-;11574,77;-;-;686,76;686,76;303;3,3;7;7,61
"351190 Clementina";12;12;3513,84;2863,99;-;-;649,85;-;-;292,82;292,82;52;4,3;-;-
"351200 Colina";54;54;29389,52;20949,86;-;-;8439,66;-;-;544,25;544,25;147;2,7;1;1,85
"351210 Colômbia";1;1;360,80;310,79;-;-;50,01;-;-;360,80;360,80;16;16,0;-;-
"351220 Conchal";94;94;37513,29;28455,16;-;-;9058,13;-;-;399,08;399,08;214;2,3;1;1,06
"351280 Cosmópolis";106;106;58649,84;42675,91;-;-;15973,93;-;-;553,30;553,30;637;6,0;11;10,38
"351300 Cotia";1216;1216;1216413,61;957415,25;-;-;258998,36;-;-;1000,34;1000,34;4821;4,0;104;8,55
"351340 Cruzeiro";416;416;1181693,78;995478,04;-;-;186215,74;-;-;2840,61;2840,61;2570;6,2;56;13,46
"351350 Cubatão";431;431;965637,87;809420,27;-;-;156217,60;-;-;2240,46;2240,46;2596;6,0;46;10,67
"351360 Cunha";113;113;55665,96;45654,40;-;-;10011,56;-;-;492,62;492,62;346;3,1;8;7,08
"351370 Descalvado";90;90;62526,50;48326,78;-;-;14199,72;-;-;694,74;694,74;247;2,7;9;10,00
"351380 Diadema";1546;1546;2054872,43;1662052,17;-;-;392820,26;-;-;1329,15;1329,15;10134;6,6;92;5,95
"351390 Divinolândia";249;396;474208,46;397917,81;-;-;76290,65;-;-;1197,50;1904,45;4791;19,2;2;0,80
"351410 Dois Córregos";109;109;62419,69;50637,46;-;-;11782,23;-;-;572,66;572,66;441;4,0;6;5,50
"351440 Dracena";209;209;574016,63;488904,74;-;-;85111,89;-;-;2746,49;2746,49;1051;5,0;28;13,40
"351450 Duartina";112;112;54073,56;44222,51;-;-;9851,05;-;-;482,80;482,80;232;2,1;7;6,25
"351500 Embu das Artes";280;280;521299,04;425167,33;-;-;96131,71;-;-;1861,78;1861,78;1526;5,5;32;11,43
"351510 Embu-Guaçu";105;105;74316,26;60594,25;-;-;13722,01;-;-;707,77;707,77;305;2,9;4;3,81
"351518 Espírito Santo do Pinhal";291;489;820146,00;699865,55;-;-;120280,45;-;-;1677,19;2818,37;7329;25,2;20;6,87
"351520 Estrela d'Oeste";10;10;4855,71;3284,06;-;-;1571,65;-;-;485,57;485,57;21;2,1;-;-
"351540 Fartura";66;66;49507,88;38536,39;-;-;10971,49;-;-;750,12;750,12;277;4,2;6;9,09
"351550 Fernandópolis";392;392;1145530,88;979128,41;-;-;166402,47;-;-;2922,27;2922,27;2050;5,2;51;13,01
"351570 Ferraz de Vasconcelos";586;586;470767,78;371535,54;-;-;99232,24;-;-;803,36;803,36;3746;6,4;82;13,99
"351600 Flórida Paulista";39;39;11246,92;8936,93;-;-;2309,99;-;-;288,38;288,38;96;2,5;2;5,13
"351620 Franca";1705;1800;3939570,41;3255754,60;-;-;683815,81;-;-;2188,65;2310,60;10537;6,2;129;7,57
"351630 Francisco Morato";791;791;903704,32;721181,20;-;-;182523,12;-;-;1142,48;1142,48;4213;5,3;43;5,44
"351640 Franco da Rocha";451;484;590450,21;506029,92;-;-;84420,29;-;-;1219,94;1309,20;5661;12,6;48;10,64
"351660 Gália";6;6;3073,55;2572,41;-;-;501,14;-;-;512,26;512,26;51;8,5;-;-
"351670 Garça";168;320;349567,10;300480,17;-;-;49086,93;-;-;1092,40;2080,76;5226;31,1;13;7,74
"351690 General Salgado";21;21;7661,53;6828,54;-;-;832,99;-;-;364,83;364,83;71;3,4;1;4,76
"351740 Guaíra";101;101;54332,89;41568,17;-;-;12764,72;-;-;537,95;537,95;193;1,9;2;1,98
"351760 Guapiara";44;44;27882,12;21402,21;-;-;6479,91;-;-;633,68;633,68;179;4,1;2;4,55
"351770 Guará";39;39;20397,27;14751,51;-;-;5645,76;-;-;523,01;523,01;67;1,7;1;2,56
"351780 Guaraçaí";27;27;6494,32;5684,20;-;-;810,12;-;-;240,53;240,53;67;2,5;-;-
"351820 Guararapes";70;70;49328,13;36257,46;-;-;13070,67;-;-;704,69;704,69;228;3,3;-;-
"351830 Guararema";122;122;84627,93;64615,34;-;-;20012,59;-;-;693,67;693,67;324;2,7;5;4,10
"351840 Guaratinguetá";482;482;763209,32;618249,13;-;-;144960,19;-;-;1583,42;1583,42;2369;4,9;29;6,02
"351860 Guariba";101;101;59832,82;44411,02;-;-;15421,80;-;-;592,40;592,40;375;3,7;5;4,95
"351870 Guarujá";824;827;1016783,34;801104,84;-;-;215678,50;-;-;1229,48;1233,96;4554;5,5;64;7,77
"351880 Guarulhos";4282;4823;8166553,67;6807002,89;-;-;1359550,78;-;-;1693,25;1907,18;41636;9,7;390;9,11
"351900 Herculândia";51;51;53228,60;43225,85;-;-;10002,75;-;-;1043,70;1043,70;138;2,7;6;11,76
"351907 Hortolândia";521;521;395608,47;301146,44;-;-;94462,03;-;-;759,33;759,33;2124;4,1;50;9,60
"351910 Iacanga";33;33;6510,48;4673,72;-;-;1836,76;-;-;197,29;197,29;71;2,2;-;-
"351930 Ibaté";72;72;45044,80;32831,21;-;-;12213,59;-;-;625,62;625,62;150;2,1;2;2,78
"351940 Ibirá";1;1;598,42;520,07;-;-;78,35;-;-;598,42;598,42;2;2,0;-;-
"351960 Ibitinga";316;316;252027,69;207522,79;-;-;44504,90;-;-;797,56;797,56;1073;3,4;21;6,65
"351970 Ibiúna";119;119;102430,51;74429,86;-;-;28000,65;-;-;860,76;860,76;437;3,7;3;2,52
"351990 Iepê";47;47;48508,23;38536,20;-;-;9972,03;-;-;1032,09;1032,09;206;4,4;1;2,13
"352010 Igarapava";89;89;57727,32;46183,78;-;-;11543,54;-;-;648,62;648,62;444;5,0;3;3,37
"352044 Ilha Solteira";151;151;126643,14;104677,76;-;-;21965,38;-;-;838,70;838,70;636;4,2;17;11,26
"352040 Ilhabela";219;219;194396,29;157448,49;-;-;36947,80;-;-;887,65;887,65;877;4,0;10;4,57
"352050 Indaiatuba";1078;1084;1793483,77;1497338,52;-;-;296145,25;-;-;1654,51;1663,71;5393;5,0;62;5,75
"352070 Indiaporã";26;26;7425,66;5859,35;-;-;1566,31;-;-;285,60;285,60;72;2,8;-;-
"352090 Ipaussu";45;45;34549,45;27867,55;-;-;6681,90;-;-;767,77;767,77;203;4,5;3;6,67
"352130 Ipuã";90;90;82903,98;65111,55;-;-;17792,43;-;-;921,16;921,16;371;4,1;9;10,00
"352170 Itaberá";32;32;19849,48;13910,97;-;-;5938,51;-;-;620,30;620,30;106;3,3;4;12,50
"352180 Itaí";14;14;4299,06;3660,28;-;-;638,78;-;-;307,08;307,08;72;5,1;1;7,14
"352190 Itajobi";6;6;1788,05;1552,21;-;-;235,84;-;-;298,01;298,01;25;4,2;-;-
"352210 Itanhaém";634;634;452709,67;347308,89;-;-;105400,78;-;-;714,05;714,05;2842;4,5;47;7,41
"352220 Itapecerica da Serra";1588;1588;1631455,08;1300792,30;-;-;330662,78;-;-;1027,36;1027,36;6898;4,3;96;6,05
"352230 Itapetininga";688;688;1060500,39;872019,65;-;-;188480,74;-;-;1541,42;1541,42;3727;5,4;90;13,08
"352240 Itapeva";505;505;752638,99;596223,93;-;-;156415,06;-;-;1490,37;1490,37;2371;4,7;45;8,91
"352250 Itapevi";866;866;1172503,44;940202,07;-;-;232301,37;-;-;1353,93;1353,93;4667;5,4;40;4,62
"352260 Itapira";405;639;987930,67;840490,91;-;-;147439,76;-;-;1546,06;2439,33;8636;21,3;39;9,63
"352270 Itápolis";219;219;196988,50;164429,11;-;-;32559,39;-;-;899,49;899,49;811;3,7;11;5,02
