 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"352720 Lorena";526;526;1124833,86;937204,78;-;-;187629,08;-;-;2138,47;2138,47;2710;5,2;55;10,46
"352740 Lucélia";41;41;35305,73;28734,59;-;-;6571,14;-;-;861,12;861,12;171;4,2;8;19,51
"352800 Macatuba";98;98;64260,58;50500,80;-;-;13759,78;-;-;655,72;655,72;281;2,9;3;3,06
"352810 Macaubal";2;2;918,18;781,51;-;-;136,67;-;-;459,09;459,09;9;4,5;-;-
"352850 Mairiporã";200;200;137251,44;112449,47;-;-;24801,97;-;-;686,26;686,26;825;4,1;17;8,50
"352880 Maracaí";59;59;43769,89;34615,49;-;-;9154,40;-;-;741,86;741,86;201;3,4;6;10,17
"352900 Marília";1939;1995;7911850,71;6670160,59;-;-;1241690,12;-;-;3965,84;4080,38;15278;7,9;229;11,81
"352930 Matão";409;409;1140401,96;962991,18;-;-;177410,78;-;-;2788,27;2788,27;2106;5,1;59;14,43
"352940 Mauá";1030;1030;2267210,20;1852350,31;4073,92;-;406201,97;-;-;2201,17;2201,17;6082;5,9;81;7,86
"353010 Mirandópolis";157;157;386729,55;323374,27;-;-;63355,28;-;-;2463,25;2463,25;744;4,7;19;12,10
"353030 Mirassol";122;122;50211,94;33799,22;-;-;16412,72;-;-;411,57;411,57;240;2,0;-;-
"353050 Mococa";398;398;1246233,51;1054094,51;-;-;192139,00;-;-;3131,24;3131,24;2259;5,7;71;17,84
"353060 Mogi das Cruzes";2676;2741;8001624,13;6708088,72;-;-;1293535,41;-;-;2919,24;2990,14;18624;7,0;302;11,29
"353070 Mogi Guaçu";694;694;1180859,82;969823,15;-;-;211036,67;-;-;1701,53;1701,53;3467;5,0;86;12,39
"353080 Mogi Mirim";285;338;1124596,41;959807,93;-;-;164788,48;-;-;3327,21;3945,95;3106;10,9;35;12,28
"353110 Mongaguá";41;41;12776,95;10954,22;-;-;1822,73;-;-;311,63;311,63;183;4,5;2;4,88
"353130 Monte Alto";160;160;518966,55;435692,98;-;-;83273,57;-;-;3243,54;3243,54;713;4,5;22;13,75
"353140 Monte Aprazível";179;179;119310,73;96946,67;-;-;22364,06;-;-;666,54;666,54;640;3,6;8;4,47
"353150 Monte Azul Paulista";110;110;95229,00;75306,54;-;-;19922,46;-;-;865,72;865,72;453;4,1;7;6,36
"353180 Monte Mor";109;109;91246,55;67679,74;-;-;23566,81;-;-;837,12;837,12;326;3,0;14;12,84
"353190 Morro Agudo";116;116;113219,43;89219,22;-;-;24000,21;-;-;976,03;976,03;387;3,3;4;3,45
"353200 Morungaba";46;46;45034,63;36576,22;-;-;8458,41;-;-;979,01;979,01;166;3,6;5;10,87
"353260 Nhandeara";74;85;79716,95;63128,71;-;-;16588,24;-;-;937,85;1077,26;521;7,0;4;5,41
"353300 Nova Granada";112;112;92033,60;75419,54;-;-;16614,06;-;-;821,73;821,73;438;3,9;4;3,57
"353340 Nova Odessa";179;179;125670,40;98634,15;-;-;27036,25;-;-;702,07;702,07;933;5,2;26;14,53
"353350 Novo Horizonte";124;124;537675,83;453498,53;-;-;84177,30;-;-;4336,10;4336,10;681;5,5;20;16,13
"353390 Olímpia";248;248;1138592,87;966136,26;-;-;172456,61;-;-;4591,10;4591,10;1608;6,5;23;9,27
"353430 Orlândia";130;130;99244,54;80356,31;-;-;18888,23;-;-;763,42;763,42;281;2,2;6;4,62
"353440 Osasco";2668;2668;5347027,94;4401341,42;-;-;945686,52;-;-;2004,13;2004,13;16088;6,0;268;10,04
"353460 Osvaldo Cruz";258;258;750406,67;634298,42;-;-;116108,25;-;-;2908,55;2908,55;1141;4,4;47;18,22
"353470 Ourinhos";851;851;1998127,10;1668913,51;-;-;329213,59;-;-;2347,98;2347,98;3411;4,0;102;11,99
"353490 Pacaembu";22;22;10023,49;8283,23;-;-;1740,26;-;-;455,61;455,61;117;5,3;3;13,64
"353520 Palmeira d'Oeste";21;21;7546,67;6371,37;-;-;1175,30;-;-;359,37;359,37;61;2,9;1;4,76
"353530 Palmital";136;136;120388,75;95649,31;-;-;24739,44;-;-;885,21;885,21;569;4,2;19;13,97
"353550 Paraguaçu Paulista";171;171;797346,51;676554,47;-;-;120792,04;-;-;4662,85;4662,85;897;5,2;32;18,71
"353580 Paranapanema";58;58;44640,39;34258,94;-;-;10381,45;-;-;769,66;769,66;141;2,4;1;1,72
"353600 Parapuã";47;47;36001,34;29225,86;-;-;6775,48;-;-;765,99;765,99;247;5,3;2;4,26
"353620 Pariquera-Açu";757;757;979777,08;792926,54;-;-;186850,54;-;-;1294,29;1294,29;3260;4,3;74;9,78
"353630 Patrocínio Paulista";142;142;147056,73;117262,29;-;-;29794,44;-;-;1035,61;1035,61;565;4,0;18;12,68
"353700 Pedregulho";112;112;126391,91;98231,33;-;-;28160,58;-;-;1128,50;1128,50;523;4,7;2;1,79
"353710 Pedreira";132;132;123489,51;100138,91;-;-;23350,60;-;-;935,53;935,53;739;5,6;21;15,91
"353740 Pereira Barreto";65;65;24042,84;17902,60;-;-;6140,24;-;-;369,89;369,89;163;2,5;-;-
"353780 Piedade";269;269;258077,77;201436,04;-;-;56641,73;-;-;959,40;959,40;1337;5,0;42;15,61
"353800 Pindamonhangaba";670;670;1532428,77;1267601,46;-;-;264827,31;-;-;2287,21;2287,21;3867;5,8;69;10,30
"353870 Piracicaba";2001;2001;5810030,20;4872413,51;-;-;937616,69;-;-;2903,56;2903,56;9143;4,6;147;7,35
"353880 Piraju";162;162;107631,97;83572,72;-;-;24059,25;-;-;664,39;664,39;629;3,9;17;10,49
"353890 Pirajuí";87;123;121680,98;108084,54;-;-;13596,44;-;-;989,28;1398,63;1429;16,4;5;5,75
"353930 Pirassununga";194;194;276043,56;224697,71;-;-;51345,85;-;-;1422,90;1422,90;835;4,3;11;5,67
"353940 Piratininga";32;32;18476,15;15015,22;-;-;3460,93;-;-;577,38;577,38;93;2,9;1;3,13
"353950 Pitangueiras";160;160;167252,80;129824,63;-;-;37428,17;-;-;1045,33;1045,33;733;4,6;30;18,75
"353980 Poá";54;54;46199,11;37659,49;-;-;8539,62;-;-;855,54;855,54;209;3,9;6;11,11
"354000 Pompéia";41;41;44086,83;35665,44;-;-;8421,39;-;-;1075,29;1075,29;148;3,6;7;17,07
"354020 Pontal";103;103;76543,22;53832,57;-;-;22710,65;-;-;743,14;743,14;297;2,9;8;7,77
"354060 Porto Feliz";159;159;143610,57;114236,25;-;-;29374,32;-;-;903,21;903,21;526;3,3;12;7,55
"354070 Porto Ferreira";183;183;355210,76;298166,75;-;-;57044,01;-;-;1941,04;1941,04;717;3,9;24;13,11
"354080 Potirendaba";47;47;36832,75;29949,37;-;-;6883,38;-;-;783,68;783,68;143;3,0;4;8,51
"354100 Praia Grande";880;880;2459738,80;2058414,48;-;-;401324,32;-;-;2795,16;2795,16;5308;6,0;125;14,20
"354140 Presidente Prudente";2403;2488;6323062,82;5300946,20;-;-;1022116,62;-;-;2541,42;2631,32;18401;7,7;172;7,16
"354150 Presidente Venceslau";147;147;249556,28;206067,20;-;-;43489,08;-;-;1697,66;1697,66;623;4,2;20;13,61
"354160 Promissão";200;200;676576,80;572545,55;-;-;104031,25;-;-;3382,88;3382,88;1164;5,8;39;19,50
"354220 Rancharia";259;259;609515,51;500905,31;1088,18;-;106806,37;-;-;2353,34;2353,34;854;3,3;33;12,74
"354240 Regente Feijó";58;58;80049,89;64094,63;-;-;15955,26;-;-;1380,17;1380,17;314;5,4;4;6,90
"354260 Registro";532;532;2418678,18;2044683,53;-;-;373994,65;-;-;4546,39;4546,39;3282;6,2;64;12,03
"354300 Ribeirão Branco";58;58;57584,34;46234,54;-;-;11349,80;-;-;992,83;992,83;217;3,7;4;6,90
"354330 Ribeirão Pires";170;170;158583,58;122157,98;-;-;36425,60;-;-;932,84;932,84;948;5,6;18;10,59
"354340 Ribeirão Preto";5028;5120;15337679,35;12884498,35;-;-;2453181,00;-;-;2995,64;3050,45;29257;5,8;374;7,44
"354390 Rio Claro";844;932;2331801,43;1930999,82;-;-;400801,61;-;-;2501,93;2762,80;6193;7,3;65;7,70
"354420 Riolândia";5;5;4778,84;3819,81;-;-;959,03;-;-;955,77;955,77;119;23,8;-;-
"354425 Rosana";232;232;206145,94;166421,15;-;-;39724,79;-;-;888,56;888,56;2470;10,6;19;8,19
"354500 Salesópolis";34;34;25505,90;20543,17;-;-;4962,73;-;-;750,17;750,17;102;3,0;3;8,82
"354520 Salto";388;388;350040,00;274662,00;-;-;75378,00;-;-;902,16;902,16;1701;4,4;42;10,82
"354530 Salto de Pirapora";160;160;131656,98;104936,28;-;-;26720,70;-;-;822,86;822,86;531;3,3;23;14,38
"354560 Santa Adélia";4;4;1931,68;1734,16;-;-;197,52;-;-;482,92;482,92;43;10,8;-;-
"354580 Santa Bárbara d'Oeste";724;724;1970692,07;1651698,92;-;-;318993,15;-;-;2721,95;2721,95;2650;3,7;59;8,15
"354630 Santa Cruz das Palmeiras";114;114;88518,54;67696,02;-;-;20822,52;-;-;776,48;776,48;362;3,2;6;5,26
"354640 Santa Cruz do Rio Pardo";234;234;671770,66;565068,60;-;-;106702,06;-;-;2870,81;2870,81;1497;6,4;35;14,96
"354660 Santa Fé do Sul";245;245;690389,55;579151,88;-;-;111237,67;-;-;2817,92;2817,92;1364;5,6;34;13,88
"354680 Santa Isabel";207;207;248786,67;198433,35;-;110,40;50242,92;110,40;-;1201,87;1201,87;915;4,4;12;5,80
"354750 Santa Rita do Passa Quatro";101;185;182887,59;157187,58;-;-;25700,01;-;-;988,58;1810,77;2826;28,0;10;9,90
"354760 Santa Rosa de Viterbo";59;59;42494,09;34780,81;-;-;7713,28;-;-;720,24;720,24;394;6,7;2;3,39
"354730 Santana de Parnaíba";325;325;279625,59;224490,20;-;-;55135,39;-;-;860,39;860,39;1136;3,5;19;5,85
"354770 Santo Anastácio";112;112;75963,08;61363,44;-;-;14599,64;-;-;678,24;678,24;394;3,5;5;4,46
"354780 Santo André";5468;5468;11896529,47;9703370,22;-;-;2193159,25;-;-;2175,66;2175,66;27956;5,1;442;8,08
"354790 Santo Antônio da Alegria";18;18;21134,94;16992,91;-;-;4142,03;-;-;1174,16;1174,16;57;3,2;-;-
"354850 Santos";2875;2875;8411606,24;7019411,99;-;-;1392194,25;-;-;2925,78;2925,78;16302;5,7;251;8,73
"354860 São Bento do Sapucaí";26;26;11698,53;9236,59;-;-;2461,94;-;-;449,94;449,94;126;4,8;1;3,85
"354870 São Bernardo do Campo";3130;3167;13873843,05;11689258,86;-;-;2184584,19;-;-;4380,75;4432,54;21811;7,0;295;9,42
"354890 São Carlos";1132;1132;2931783,65;2470618,99;-;-;461164,66;-;-;2589,91;2589,91;5710;5,0;118;10,42
"354910 São João da Boa Vista";524;524;1196253,19;997772,01;-;-;198481,18;-;-;2282,93;2282,93;2215;4,2;101;19,27
"354940 São Joaquim da Barra";217;217;851869,33;725081,29;-;-;126788,04;-;-;3925,67;3925,67;1011;4,7;32;14,75
"354970 São José do Rio Pardo";345;345;679026,85;574099,94;-;-;104926,91;-;-;1968,19;1968,19;1514;4,4;44;12,75
"354980 São José do Rio Preto";5071;5187;19514438,36;16241812,67;-;-;3272625,69;-;-;3762,18;3848,24;30761;6,1;494;9,74
"354990 São José dos Campos";3731;3801;7955108,59;6619583,18;-;-;1335525,41;-;-;2092,90;2132,17;21143;5,7;468;12,54
"355010 São Manuel";137;137;414896,09;347624,49;-;-;67271,60;-;-;3028,44;3028,44;714;5,2;33;24,09
"355020 São Miguel Arcanjo";103;103;122173,72;98855,36;-;-;23318,36;-;-;1186,15;1186,15;629;6,1;15;14,56
"355030 São Paulo";51125;51993;157370768,84;130383173,34;141109,60;-;26739252,12;-;-;3026,77;3078,16;344849;6,7;4722;9,24
"355040 São Pedro";112;112;379505,00;316608,91;-;-;62896,09;-;-;3388,44;3388,44;544;4,9;10;8,93
"355060 São Roque";246;246;191775,97;146805,25;-;-;44970,72;-;-;779,58;779,58;982;4,0;30;12,20
"355070 São Sebastião";444;444;562977,76;466095,72;-;-;96882,04;-;-;1267,97;1267,97;1747;3,9;25;5,63
"355090 São Simão";35;35;27796,80;22921,53;-;-;4875,27;-;-;794,19;794,19;123;3,5;6;17,14
"355100 São Vicente";1043;1043;1390327,08;1136629,91;2479,42;-;249928,66;-;-;1333,01;1333,01;5103;4,9;124;11,89
"355160 Serra Negra";87;87;70615,46;55594,83;-;-;15020,63;-;-;811,67;811,67;403;4,6;9;10,34
"355150 Serrana";200;200;513232,01;434000,39;-;-;79231,62;-;-;2566,16;2566,16;1634;8,2;10;5,00
"355200 Silveiras";3;3;1364,92;1221,55;-;-;143,37;-;-;454,97;454,97;7;2,3;2;66,67
"355210 Socorro";281;281;398684,39;331785,00;-;-;66899,39;-;-;1418,81;1418,81;848;3,0;28;9,96
"355220 Sorocaba";4571;4571;12740050,78;10576508,78;-;-;2163542,00;-;-;2787,15;2787,15;25840;5,7;541;11,84
"355240 Sumaré";939;939;2173935,01;1777229,54;-;-;396705,47;-;-;2315,16;2315,16;4527;4,8;49;5,22
"355250 Suzano";652;652;695388,74;527122,76;-;-;168265,98;-;-;1066,55;1066,55;2196;3,4;15;2,30
"355260 Tabapuã";58;58;70118,64;56181,30;-;-;13937,34;-;-;1208,94;1208,94;236;4,1;5;8,62
"355270 Tabatinga";33;33;40648,35;32030,03;-;-;8618,32;-;-;1231,77;1231,77;165;5,0;1;3,03
"355280 Taboão da Serra";1572;1572;2591214,77;2062937,87;-;-;528276,90;-;-;1648,36;1648,36;9125;5,8;102;6,49
"355330 Tambaú";94;94;59395,01;45204,08;-;-;14190,93;-;-;631,86;631,86;293;3,1;10;10,64
"355340 Tanabi";118;118;116505,88;95500,40;-;-;21005,48;-;-;987,34;987,34;711;6,0;5;4,24
"355360 Tapiratiba";29;29;15388,56;13581,04;-;-;1807,52;-;-;530,64;530,64;126;4,3;4;13,79
"355400 Tatuí";462;462;1177997,70;977711,69;-;-;200286,01;-;-;2549,78;2549,78;2687;5,8;56;12,12
"355410 Taubaté";846;846;2889324,98;2387351,14;-;-;501973,84;-;-;3415,28;3415,28;4177;4,9;93;10,99
"355430 Teodoro Sampaio";79;79;37177,89;30836,87;-;-;6341,02;-;-;470,61;470,61;245;3,1;5;6,33
"355440 Terra Roxa";10;10;13824,90;11049,31;-;-;2775,59;-;-;1382,49;1382,49;56;5,6;1;10,00
"355450 Tietê";186;186;108514,53;80333,73;-;-;28180,80;-;-;583,41;583,41;546;2,9;14;7,53
"355500 Tupã";628;817;1783315,76;1524970,32;-;-;258345,44;-;-;2182,76;2839,67;8612;13,7;92;14,65
"355510 Tupi Paulista";93;93;71756,69;58038,41;-;-;13718,28;-;-;771,58;771,58;381;4,1;8;8,60
"355540 Ubatuba";360;360;590455,52;488006,50;-;-;102449,02;-;-;1640,15;1640,15;1513;4,2;18;5,00
"355580 Urânia";16;16;12370,98;10100,79;-;-;2270,19;-;-;773,19;773,19;70;4,4;1;6,25
"355600 Urupês";20;20;8534,15;7489,13;-;-;1045,02;-;-;426,71;426,71;102;5,1;2;10,00
"355620 Valinhos";349;349;817972,10;694674,01;-;-;123298,09;-;-;2343,76;2343,76;1907;5,5;31;8,88
"355640 Vargem Grande do Sul";166;166;114422,46;92349,18;-;-;22073,28;-;-;689,29;689,29;611;3,7;17;10,24
"355650 Várzea Paulista";63;63;49639,13;40682,96;-;-;8956,17;-;-;787,92;787,92;264;4,2;4;6,35
"355670 Vinhedo";350;350;462575,44;382378,10;-;-;80197,34;-;-;1321,64;1321,64;1475;4,2;34;9,71
"355680 Viradouro";76;76;102543,50;82446,34;-;-;20097,16;-;-;1349,26;1349,26;240;3,2;11;14,47
"355700 Votorantim";292;292;692864,06;567616,83;-;-;125247,23;-;-;2372,82;2372,82;1768;6,1;33;11,30
"355710 Votuporanga";692;692;2080676,03;1765621,17;-;-;315054,86;-;-;3006,76;3006,76;3235;4,7;67;9,68
"410060 Alto Paraná";55;55;38223,16;33093,92;-;-;5129,24;-;-;694,97;694,97;166;3,0;4;7,27
"410050 Altônia";65;65;43980,68;31094,67;-;-;12886,01;-;-;676,63;676,63;121;1,9;4;6,15
"410080 Alvorada do Sul";14;14;12251,81;9956,94;-;-;2294,87;-;-;875,13;875,13;49;3,5;-;-
"410090 Amaporã";7;7;3262,39;2587,80;-;-;674,59;-;-;466,06;466,06;21;3,0;1;14,29
"410100 Ampére";96;96;75176,67;58658,89;-;-;16517,78;-;-;783,09;783,09;321;3,3;3;3,13
"410110 Andirá";72;72;36761,53;30255,06;-;-;6506,47;-;-;510,58;510,58;231;3,2;7;9,72
"410120 Antonina";21;21;11747,66;8653,23;-;-;3094,43;-;-;559,41;559,41;62;3,0;1;4,76
"410140 Apucarana";1148;1148;2678456,15;2202273,59;-;-;476182,56;-;-;2333,15;2333,15;4695;4,1;163;14,20
"410150 Arapongas";1049;1049;4881789,88;4093049,13;-;-;788740,75;-;-;4653,76;4653,76;5174;4,9;193;18,40
"410170 Araruna";39;39;37786,69;30793,97;-;-;6992,72;-;-;968,89;968,89;138;3,5;3;7,69
"410180 Araucária";391;391;416877,83;328855,74;-;-;88022,09;-;-;1066,18;1066,18;1371;3,5;18;4,60
"410190 Assaí";16;16;11284,64;9191,00;-;-;2093,64;-;-;705,29;705,29;91;5,7;1;6,25
"410200 Assis Chateaubriand";310;310;1620024,23;1384168,02;-;-;235856,21;-;-;5225,88;5225,88;1415;4,6;33;10,65
"410210 Astorga";203;203;193152,06;154078,06;-;-;39074,00;-;-;951,49;951,49;955;4,7;19;9,36
"410240 Bandeirantes";199;199;668410,99;566212,76;-;-;102198,23;-;-;3358,85;3358,85;1260;6,3;46;23,12
"410250 Barbosa Ferraz";66;66;64615,90;51883,19;-;-;12732,71;-;-;979,03;979,03;216;3,3;1;1,52
"410280 Bela Vista do Paraíso";21;21;8508,60;7518,90;-;-;989,70;-;-;405,17;405,17;83;4,0;-;-
"410290 Bituruna";81;81;35169,35;26683,45;-;-;8485,90;-;-;434,19;434,19;234;2,9;3;3,70
"410305 Boa Vista da Aparecida";30;30;24921,08;20761,88;-;-;4159,20;-;-;830,70;830,70;76;2,5;3;10,00
"410310 Bocaiúva do Sul";6;6;539,37;435,89;-;-;103,48;-;-;89,89;89,89;10;1,7;-;-
"410360 Cambará";38;38;48681,79;38949,31;-;-;9732,48;-;-;1281,10;1281,10;159;4,2;1;2,63
"410370 Cambé";309;309;609664,75;512003,59;-;-;97661,16;-;-;1973,03;1973,03;1444;4,7;37;11,97
"410390 Campina da Lagoa";101;101;105946,37;84837,98;-;-;21108,39;-;-;1048,97;1048,97;282;2,8;7;6,93
"410400 Campina Grande do Sul";1590;1590;7451826,14;5815281,70;-;-;1636544,44;-;-;4686,68;4686,68;6308;4,0;214;13,46
"410420 Campo Largo";3797;3831;15795314,11;13369634,13;-;-;2425679,98;-;-;4123,03;4159,95;22860;6,0;416;10,96
"410430 Campo Mourão";1441;1441;2580432,64;2092005,33;-;-;488427,31;-;-;1790,72;1790,72;5690;3,9;118;8,19
"410440 Cândido de Abreu";26;26;15998,24;10632,51;-;-;5365,73;-;-;615,32;615,32;59;2,3;-;-
"410442 Candói";47;47;27135,22;23411,48;-;-;3723,74;-;-;577,35;577,35;135;2,9;1;2,13
"410450 Capanema";83;83;67467,97;56570,92;-;-;10897,05;-;-;812,87;812,87;231;2,8;-;-
"410460 Capitão Leônidas Marques";85;85;71405,87;57616,96;-;-;13788,91;-;-;840,07;840,07;261;3,1;13;15,29
"410480 Cascavel";3340;3340;9697178,28;7853703,20;-;-;1843475,08;-;-;2903,35;2903,35;13594;4,1;209;6,26
"410490 Castro";268;268;392785,33;307773,12;-;-;85012,21;-;-;1465,62;1465,62;1322;4,9;30;11,19
"410510 Centenário do Sul";25;25;21128,99;17197,17;-;-;3931,82;-;-;845,16;845,16;84;3,4;2;8,00
"410520 Cerro Azul";50;50;41709,60;33482,94;-;-;8226,66;-;-;834,19;834,19;110;2,2;6;12,00
"410530 Céu Azul";53;53;55558,67;44628,76;-;-;10929,91;-;-;1048,28;1048,28;223;4,2;2;3,77
"410540 Chopinzinho";255;255;238315,70;191998,94;-;-;46316,76;-;-;934,57;934,57;1136;4,5;40;15,69
"410550 Cianorte";487;487;698515,65;566544,26;-;-;131971,39;-;-;1434,32;1434,32;1740;3,6;43;8,83
"410560 Cidade Gaúcha";51;51;44742,94;36931,69;-;-;7811,25;-;-;877,31;877,31;181;3,5;-;-
"410570 Clevelândia";57;57;66043,49;53840,54;-;-;12202,95;-;-;1158,66;1158,66;239;4,2;4;7,02
"410580 Colombo";205;205;109015,08;63689,47;-;-;45325,61;-;-;531,78;531,78;542;2,6;-;-
"410590 Colorado";385;385;1253498,18;1050194,94;-;-;203303,24;-;-;3255,84;3255,84;1733;4,5;34;8,83
"410620 Contenda";29;29;33418,86;26961,46;-;-;6457,40;-;-;1152,37;1152,37;127;4,4;3;10,34
"410630 Corbélia";200;200;132138,94;108700,18;-;-;23438,76;-;-;660,69;660,69;403;2,0;4;2,00
"410640 Cornélio Procópio";492;492;1017350,38;848046,41;-;-;169303,97;-;-;2067,79;2067,79;2587;5,3;67;13,62
"410650 Coronel Vivida";99;99;83217,04;65142,96;-;-;18074,08;-;-;840,58;840,58;331;3,3;4;4,04
"410680 Cruz Machado";41;41;23556,91;18262,37;-;-;5294,54;-;-;574,56;574,56;175;4,3;2;4,88
"410690 Curitiba";13212;13283;44698347,16;37251124,61;-;-;7447222,55;-;-;3365,08;3383,16;71422;5,4;1078;8,16
"410715 Diamante D'Oeste";4;4;4916,80;3954,76;-;-;962,04;-;-;1229,20;1229,20;13;3,3;-;-
"410710 Diamante do Norte";7;7;5652,77;4537,88;-;-;1114,89;-;-;807,54;807,54;12;1,7;-;-
"410750 Engenheiro Beltrão";68;68;47809,87;37622,29;-;-;10187,58;-;-;703,09;703,09;181;2,7;3;4,41
"410753 Entre Rios do Oeste";44;44;19743,10;17267,23;-;-;2475,87;-;-;448,71;448,71;129;2,9;-;-
"410765 Fazenda Rio Grande";117;117;52395,46;31067,48;-;-;21327,98;-;-;447,82;447,82;241;2,1;-;-
"410775 Figueira";14;14;11695,01;9385,47;-;-;2309,54;-;-;835,36;835,36;69;4,9;1;7,14
"410790 Floresta";7;7;11454,87;9326,80;-;-;2128,07;-;-;1636,41;1636,41;48;6,9;-;-
"410800 Florestópolis";19;19;8427,71;6872,02;-;-;1555,69;-;-;443,56;443,56;49;2,6;-;-
"410820 Formosa do Oeste";88;88;60387,82;49870,99;-;-;10516,83;-;-;686,23;686,23;293;3,3;4;4,55
"410830 Foz do Iguaçu";1420;1420;4179835,85;3478065,00;-;-;701770,85;-;-;2943,55;2943,55;8344;5,9;123;8,66
"410840 Francisco Beltrão";1314;1314;2520900,88;2050823,71;-;-;470077,17;-;-;1918,49;1918,49;5083;3,9;77;5,86
"410860 Goioerê";202;202;607405,62;510341,39;-;-;97064,23;-;-;3006,96;3006,96;953;4,7;13;6,44
"410880 Guaíra";133;133;115929,90;89471,29;-;-;26458,61;-;-;871,65;871,65;467;3,5;1;0,75
"410890 Guairaçá";4;4;719,62;605,90;-;-;113,72;-;-;179,91;179,91;11;2,8;-;-
"410930 Guaraniaçu";103;103;93169,94;76390,89;-;-;16779,05;-;-;904,56;904,56;442;4,3;11;10,68
"410940 Guarapuava";1178;1178;3255083,74;2683779,75;-;-;571303,99;-;-;2763,23;2763,23;6367;5,4;134;11,38
"410960 Guaratuba";59;59;23481,72;16611,22;-;-;6870,50;-;-;398,00;398,00;135;2,3;1;1,69
"410970 Ibaiti";37;37;57311,56;46257,04;-;-;11054,52;-;-;1548,96;1548,96;161;4,4;-;-
"410975 Ibema";31;31;35722,36;29043,38;-;-;6678,98;-;-;1152,33;1152,33;145;4,7;1;3,23
"410980 Ibiporã";380;380;279384,82;216288,79;-;-;63096,03;-;-;735,22;735,22;1377;3,6;24;6,32
"411030 Inajá";15;15;11183,64;9058,76;-;-;2124,88;-;-;745,58;745,58;51;3,4;-;-
"411040 Indianópolis";23;23;30227,87;24227,49;-;-;6000,38;-;-;1314,26;1314,26;65;2,8;-;-
"411070 Irati";369;369;434709,61;349116,04;-;-;85593,57;-;-;1178,07;1178,07;1860;5,0;35;9,49
"411100 Itambaracá";15;15;10716,34;8912,04;-;-;1804,30;-;-;714,42;714,42;60;4,0;1;6,67
"411110 Itambé";5;5;3773,37;3260,14;-;-;513,23;-;-;754,67;754,67;20;4,0;-;-
"411125 Itaperuçu";96;96;128703,89;103482,72;-;-;25221,17;-;-;1340,67;1340,67;357;3,7;4;4,17
"411130 Itaúna do Sul";7;7;1720,72;1458,68;-;-;262,04;-;-;245,82;245,82;13;1,9;-;-
"411140 Ivaí";38;38;22052,62;17233,90;-;-;4818,72;-;-;580,33;580,33;100;2,6;3;7,89
"411150 Ivaiporã";384;384;511090,76;435645,96;-;-;75444,80;-;-;1330,97;1330,97;1753;4,6;33;8,59
"411170 Jaboti";15;15;10288,61;8297,82;-;-;1990,79;-;-;685,91;685,91;42;2,8;2;13,33
"411180 Jacarezinho";363;363;382497,57;309884,53;-;-;72613,04;-;-;1053,71;1053,71;1437;4,0;48;13,22
"411190 Jaguapitã";29;29;8638,93;7426,24;-;-;1212,69;-;-;297,89;297,89;94;3,2;3;10,34
"411200 Jaguariaíva";164;164;134481,63;104405,27;-;-;30076,36;-;-;820,01;820,01;419;2,6;11;6,71
"411210 Jandaia do Sul";212;380;498889,02;424087,59;-;-;74801,43;-;-;1312,87;2353,25;5258;24,8;14;6,60
"411240 Japurá";38;38;21628,69;18136,03;-;-;3492,66;-;-;569,18;569,18;125;3,3;-;-
"411250 Jardim Alegre";44;44;17413,82;13450,71;-;-;3963,11;-;-;395,77;395,77;139;3,2;1;2,27
"411275 Jesuítas";87;87;80583,85;65146,32;-;-;15437,53;-;-;926,25;926,25;409;4,7;8;9,20
"411280 Joaquim Távora";40;40;39656,21;32182,58;-;-;7473,63;-;-;991,41;991,41;148;3,7;2;5,00
"411300 Jussara";33;33;13549,56;10792,42;-;-;2757,14;-;-;410,59;410,59;57;1,7;-;-
"411320 Lapa";161;181;203779,40;153368,19;-;-;50411,21;-;-;1125,85;1265,71;1460;9,1;3;1,86
"411330 Laranjeiras do Sul";385;385;721850,32;600512,32;-;-;121338,00;-;-;1874,94;1874,94;1519;3,9;37;9,61
"411345 Lindoeste";7;7;10572,00;8443,93;-;-;2128,07;-;-;1510,29;1510,29;29;4,1;-;-
"411350 Loanda";162;203;222957,11;188639,29;-;-;34317,82;-;-;1098,31;1376,28;1808;11,2;6;3,70
"411370 Londrina";4600;4808;14032485,43;11674598,18;-;-;2357887,25;-;-;2918,57;3050,54;33183;7,2;544;11,83
"411375 Lunardelli";26;26;11069,95;9509,81;-;-;1560,14;-;-;425,77;425,77;73;2,8;1;3,85
"411380 Lupionópolis";8;8;4523,72;3902,75;-;-;620,97;-;-;565,47;565,47;26;3,3;-;-
"411390 Mallet";52;52;31474,66;25201,10;-;-;6273,56;-;-;605,28;605,28;164;3,2;4;7,69
